instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
WangRastrigin-d5-error3-phi6000.0 kriging 25 0 1 5 0.8807 0.0520 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9940 0.1046 0.0002 0.0000 0.0230 0.0263 0.183513
WangRastrigin-d5-error3-phi6000.0 kriging 25 0 2 5 0.8809 0.0522 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9974 0.0908 0.0000 0.0000 0.0201 0.0229 0.166178
WangRastrigin-d5-error3-phi6000.0 kriging 25 0 3 5 0.8718 0.0519 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9940 0.0542 0.0002 0.0000 0.0219 0.0253 0.159794
WangRastrigin-d5-error3-phi6000.0 kriging 25 0 4 5 0.8776 0.0523 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9928 0.0872 0.0000 0.0000 0.0235 0.0269 0.181587
WangRastrigin-d5-error3-phi6000.0 kriging 25 0 5 5 0.8743 0.0537 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9910 0.0872 0.0002 0.0000 0.0237 0.0272 0.170868
WangRastrigin-d5-error3-phi6000.0 kriging 25 0 6 5 0.8792 0.0489 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9998 0.9902 0.1164 0.0000 0.0000 0.0245 0.0281 0.157147
WangRastrigin-d5-error3-phi6000.0 kriging 25 0 7 5 0.8827 0.0502 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9972 0.1262 0.0000 0.0000 0.0218 0.0249 0.156908
WangRastrigin-d5-error3-phi6000.0 kriging 25 0 8 5 0.8759 0.0523 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9998 0.9888 0.0966 0.0002 0.0000 0.0249 0.0285 0.146806
WangRastrigin-d5-error3-phi6000.0 kriging 25 0 9 5 0.8800 0.0503 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9948 0.0784 0.0000 0.0000 0.0211 0.0242 0.159080
WangRastrigin-d5-error3-phi6000.0 kriging 25 0 10 5 0.8782 0.0517 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9954 0.0680 0.0000 0.0000 0.0215 0.0247 0.161530
