instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
ToalPaciorek0.10 cokriging 8 20 1 2 0.9948 0.0292 1.0000 1.0000 1.0000 1.0000 1.0000 0.9845 0.9500 0.9265 0.8945 0.8630 0.8260 0.0919 0.0955 0.101424
ToalPaciorek0.10 cokriging 8 20 2 2 0.9945 0.0296 1.0000 1.0000 1.0000 1.0000 1.0000 0.9965 0.9650 0.9410 0.9115 0.8825 0.8475 0.0788 0.0813 0.131769
ToalPaciorek0.10 cokriging 8 20 3 2 0.9950 0.0293 1.0000 1.0000 1.0000 1.0000 1.0000 0.9885 0.9535 0.9285 0.9000 0.8775 0.8345 0.0886 0.0918 0.178038
ToalPaciorek0.10 cokriging 8 20 4 2 0.9948 0.0293 1.0000 1.0000 1.0000 1.0000 1.0000 0.9920 0.9570 0.9355 0.9030 0.8675 0.8160 0.0850 0.0881 0.184715
ToalPaciorek0.10 cokriging 8 20 5 2 0.9950 0.0292 1.0000 1.0000 1.0000 1.0000 1.0000 0.9930 0.9600 0.9340 0.9075 0.8775 0.8440 0.0821 0.0848 0.142195
ToalPaciorek0.10 cokriging 8 20 6 2 0.9949 0.0293 1.0000 1.0000 1.0000 1.0000 1.0000 0.9950 0.9600 0.9345 0.9055 0.8785 0.8390 0.0841 0.0870 0.168874
ToalPaciorek0.10 cokriging 8 20 7 2 0.9951 0.0294 1.0000 1.0000 1.0000 1.0000 1.0000 0.9925 0.9615 0.9315 0.8990 0.8755 0.8295 0.0831 0.0860 0.241632
ToalPaciorek0.10 cokriging 8 20 8 2 0.9949 0.0298 1.0000 1.0000 1.0000 1.0000 1.0000 0.9890 0.9670 0.9430 0.9140 0.8870 0.8570 0.0790 0.0814 0.169203
ToalPaciorek0.10 cokriging 8 20 9 2 0.9949 0.0295 1.0000 1.0000 1.0000 1.0000 1.0000 0.9935 0.9675 0.9465 0.9060 0.8790 0.8365 0.0771 0.0795 0.102864
ToalPaciorek0.10 cokriging 8 20 10 2 0.9948 0.0291 1.0000 1.0000 1.0000 1.0000 1.0000 0.9870 0.9585 0.9385 0.8935 0.8580 0.8175 0.0837 0.0867 0.115939
ToalPaciorek0.10 cokriging 8 20 11 2 0.9952 0.0291 1.0000 1.0000 1.0000 1.0000 1.0000 0.9915 0.9540 0.9295 0.8965 0.8700 0.8320 0.0862 0.0894 0.117399
ToalPaciorek0.10 cokriging 8 20 12 2 0.9945 0.0295 1.0000 1.0000 1.0000 1.0000 1.0000 0.9980 0.9570 0.9295 0.9040 0.8740 0.8340 0.0835 0.0864 0.213249
ToalPaciorek0.10 cokriging 8 20 13 2 0.9946 0.0295 1.0000 1.0000 1.0000 1.0000 1.0000 0.9820 0.9505 0.9325 0.9050 0.8725 0.8355 0.0897 0.0930 0.239860
ToalPaciorek0.10 cokriging 8 20 14 2 0.9952 0.0292 1.0000 1.0000 1.0000 1.0000 1.0000 0.9845 0.9530 0.9365 0.9020 0.8750 0.8400 0.0880 0.0912 0.113051
ToalPaciorek0.10 cokriging 8 20 15 2 0.9947 0.0295 1.0000 1.0000 1.0000 1.0000 1.0000 0.9930 0.9585 0.9395 0.9140 0.8795 0.8385 0.0813 0.0840 0.083404
ToalPaciorek0.10 cokriging 8 20 16 2 0.9949 0.0295 1.0000 1.0000 1.0000 1.0000 1.0000 0.9875 0.9585 0.9370 0.9045 0.8670 0.8315 0.0848 0.0878 0.112372
ToalPaciorek0.10 cokriging 8 20 17 2 0.9947 0.0294 1.0000 1.0000 1.0000 1.0000 1.0000 0.9885 0.9565 0.9300 0.8910 0.8640 0.8190 0.0869 0.0902 0.142739
ToalPaciorek0.10 cokriging 8 20 18 2 0.9950 0.0294 1.0000 1.0000 1.0000 1.0000 1.0000 0.9875 0.9560 0.9345 0.9030 0.8745 0.8420 0.0847 0.0876 0.149617
ToalPaciorek0.10 cokriging 8 20 19 2 0.9947 0.0296 1.0000 1.0000 1.0000 1.0000 1.0000 0.9930 0.9605 0.9380 0.9150 0.8830 0.8440 0.0808 0.0834 0.128918
ToalPaciorek0.10 cokriging 8 20 20 2 0.9951 0.0291 1.0000 1.0000 1.0000 1.0000 1.0000 0.9855 0.9610 0.9430 0.9040 0.8680 0.8275 0.0830 0.0859 0.132286
