instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
ToalPaciorek0.40 cokriging 8 20 1 2 0.3793 0.4674 0.8865 0.7885 0.7090 0.6385 0.5450 0.4005 0.2945 0.1755 0.0390 0.0210 0.0110 0.2769 0.5607 0.313642
ToalPaciorek0.40 cokriging 8 20 2 2 0.3464 0.4745 0.9020 0.8050 0.7290 0.6520 0.5615 0.4430 0.3175 0.1655 0.0540 0.0310 0.0140 0.2764 0.5408 0.383512
ToalPaciorek0.40 cokriging 8 20 3 2 0.3548 0.4691 0.8920 0.7980 0.7340 0.6465 0.5520 0.4395 0.3220 0.1900 0.0440 0.0250 0.0120 0.2804 0.5507 0.388613
ToalPaciorek0.40 cokriging 8 20 4 2 0.3674 0.4688 0.8910 0.7980 0.7320 0.6545 0.5560 0.4230 0.3095 0.1550 0.0435 0.0325 0.0145 0.2769 0.5472 0.410046
ToalPaciorek0.40 cokriging 8 20 5 2 0.3543 0.4685 0.8935 0.8110 0.7435 0.6750 0.5635 0.4445 0.3255 0.2025 0.0570 0.0365 0.0125 0.2797 0.5395 0.391726
ToalPaciorek0.40 cokriging 8 20 6 2 0.3525 0.4703 0.8845 0.8000 0.7285 0.6570 0.5720 0.4395 0.3085 0.1795 0.0385 0.0200 0.0070 0.2770 0.5459 0.257552
ToalPaciorek0.40 cokriging 8 20 7 2 0.3814 0.4717 0.8930 0.8085 0.7280 0.6555 0.5760 0.4500 0.3245 0.1880 0.0425 0.0215 0.0125 0.2777 0.5404 0.371860
ToalPaciorek0.40 cokriging 8 20 8 2 0.3534 0.4776 0.8865 0.7915 0.7200 0.6380 0.5685 0.4590 0.3270 0.1940 0.0460 0.0310 0.0145 0.2848 0.5588 0.295335
ToalPaciorek0.40 cokriging 8 20 9 2 0.3605 0.4725 0.9000 0.7990 0.7355 0.6660 0.5720 0.4525 0.3195 0.1495 0.0425 0.0270 0.0110 0.2751 0.5365 0.296176
ToalPaciorek0.40 cokriging 8 20 10 2 0.3522 0.4666 0.8925 0.8115 0.7330 0.6505 0.5605 0.4025 0.3050 0.1690 0.0360 0.0220 0.0075 0.2724 0.5402 0.373337
ToalPaciorek0.40 cokriging 8 20 11 2 0.3724 0.4659 0.9005 0.8005 0.7250 0.6455 0.5445 0.4265 0.3075 0.1965 0.0390 0.0250 0.0155 0.2773 0.5496 0.423359
ToalPaciorek0.40 cokriging 8 20 12 2 0.3570 0.4720 0.8855 0.7905 0.7165 0.6395 0.5485 0.4345 0.3115 0.1575 0.0450 0.0205 0.0105 0.2800 0.5592 0.520917
ToalPaciorek0.40 cokriging 8 20 13 2 0.3480 0.4728 0.8520 0.7750 0.7075 0.6280 0.5395 0.4215 0.3050 0.1860 0.0450 0.0315 0.0125 0.2885 0.5854 0.282788
ToalPaciorek0.40 cokriging 8 20 14 2 0.3610 0.4683 0.9005 0.8095 0.7340 0.6410 0.5635 0.4420 0.3305 0.2045 0.0420 0.0250 0.0140 0.2774 0.5411 0.196515
ToalPaciorek0.40 cokriging 8 20 15 2 0.3576 0.4723 0.8820 0.7890 0.7210 0.6480 0.5580 0.4355 0.3235 0.2000 0.0500 0.0290 0.0135 0.2848 0.5633 0.385374
ToalPaciorek0.40 cokriging 8 20 16 2 0.3522 0.4722 0.8990 0.8170 0.7470 0.6710 0.5675 0.4305 0.3270 0.1960 0.0445 0.0285 0.0145 0.2751 0.5311 0.213985
ToalPaciorek0.40 cokriging 8 20 17 2 0.3459 0.4718 0.9000 0.8040 0.7295 0.6485 0.5625 0.4285 0.3140 0.1515 0.0425 0.0290 0.0145 0.2754 0.5437 0.320956
ToalPaciorek0.40 cokriging 8 20 18 2 0.3596 0.4709 0.9060 0.8105 0.7410 0.6790 0.5835 0.4505 0.3370 0.2040 0.0490 0.0335 0.0160 0.2770 0.5286 0.187511
ToalPaciorek0.40 cokriging 8 20 19 2 0.3401 0.4748 0.8770 0.7950 0.7220 0.6575 0.5670 0.4340 0.3290 0.1990 0.0505 0.0300 0.0100 0.2847 0.5583 0.222184
ToalPaciorek0.40 cokriging 8 20 20 2 0.3795 0.4658 0.8850 0.7940 0.7195 0.6460 0.5525 0.4060 0.3015 0.1630 0.0365 0.0260 0.0115 0.2780 0.5573 0.221851
