instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
SongToalColville0.60 kriging 20 0 1 4 0.8938 0.2831 1.0000 1.0000 0.9997 0.9992 0.9972 0.9942 0.9877 0.9715 0.8777 0.4235 0.0515 0.0558 0.0599 0.099828
SongToalColville0.60 kriging 20 0 2 4 0.8952 0.2586 1.0000 0.9997 0.9985 0.9975 0.9947 0.9905 0.9822 0.9617 0.8792 0.4222 0.0592 0.0676 0.0728 0.069988
SongToalColville0.60 kriging 20 0 3 4 0.8986 0.2746 0.9997 0.9992 0.9985 0.9957 0.9940 0.9897 0.9832 0.9637 0.8735 0.4235 0.0697 0.0695 0.0748 0.100161
SongToalColville0.60 kriging 20 0 4 4 0.8897 0.2591 1.0000 0.9992 0.9985 0.9970 0.9955 0.9912 0.9825 0.9672 0.8825 0.4052 0.0630 0.0654 0.0703 0.072756
SongToalColville0.60 kriging 20 0 5 4 0.8877 0.2507 0.9997 0.9987 0.9977 0.9962 0.9947 0.9927 0.9842 0.9670 0.8705 0.4017 0.0572 0.0669 0.0719 0.073512
SongToalColville0.60 kriging 20 0 6 4 0.8977 0.2653 0.9990 0.9987 0.9977 0.9965 0.9932 0.9885 0.9775 0.9625 0.8752 0.4315 0.0575 0.0738 0.0794 0.090431
SongToalColville0.60 kriging 20 0 7 4 0.8953 0.2652 1.0000 0.9997 0.9985 0.9980 0.9967 0.9932 0.9855 0.9652 0.8840 0.4400 0.0635 0.0620 0.0665 0.060148
SongToalColville0.60 kriging 20 0 8 4 0.8952 0.2575 0.9992 0.9990 0.9975 0.9957 0.9952 0.9905 0.9812 0.9632 0.8745 0.4205 0.0605 0.0708 0.0762 0.104198
SongToalColville0.60 kriging 20 0 9 4 0.8955 0.2607 0.9992 0.9982 0.9977 0.9970 0.9947 0.9907 0.9835 0.9665 0.8802 0.4025 0.0665 0.0691 0.0743 0.136331
SongToalColville0.60 kriging 20 0 10 4 0.8970 0.2578 0.9995 0.9987 0.9975 0.9952 0.9932 0.9900 0.9822 0.9627 0.8617 0.4257 0.0655 0.0727 0.0783 0.085878
SongToalColville0.60 kriging 20 0 11 4 0.8939 0.2750 0.9995 0.9990 0.9982 0.9965 0.9960 0.9915 0.9845 0.9660 0.8875 0.4102 0.0612 0.0655 0.0704 0.056950
SongToalColville0.60 kriging 20 0 12 4 0.8934 0.2788 0.9995 0.9995 0.9985 0.9980 0.9967 0.9942 0.9835 0.9677 0.8785 0.4255 0.0620 0.0629 0.0675 0.197902
SongToalColville0.60 kriging 20 0 13 4 0.8965 0.2792 0.9997 0.9990 0.9970 0.9962 0.9930 0.9880 0.9810 0.9630 0.8727 0.4290 0.0640 0.0730 0.0786 0.078974
SongToalColville0.60 kriging 20 0 14 4 0.8934 0.2617 1.0000 1.0000 0.9995 0.9985 0.9970 0.9952 0.9867 0.9655 0.8795 0.4382 0.0502 0.0585 0.0628 0.075469
SongToalColville0.60 kriging 20 0 15 4 0.8957 0.2607 0.9997 0.9992 0.9980 0.9965 0.9945 0.9900 0.9830 0.9612 0.8787 0.3967 0.0642 0.0687 0.0739 0.105569
SongToalColville0.60 kriging 20 0 16 4 0.8964 0.2621 0.9997 0.9982 0.9977 0.9960 0.9935 0.9902 0.9827 0.9647 0.8725 0.4182 0.0577 0.0719 0.0774 0.069933
SongToalColville0.60 kriging 20 0 17 4 0.8897 0.2387 1.0000 0.9992 0.9985 0.9977 0.9942 0.9910 0.9840 0.9652 0.8780 0.4302 0.0552 0.0653 0.0702 0.063338
SongToalColville0.60 kriging 20 0 18 4 0.8933 0.2570 0.9992 0.9987 0.9982 0.9975 0.9942 0.9900 0.9835 0.9675 0.8672 0.3982 0.0620 0.0680 0.0732 0.068688
SongToalColville0.60 kriging 20 0 19 4 0.8971 0.2619 0.9997 0.9997 0.9990 0.9985 0.9975 0.9935 0.9867 0.9670 0.8785 0.4275 0.0685 0.0607 0.0652 0.056945
SongToalColville0.60 kriging 20 0 20 4 0.8991 0.2529 0.9992 0.9990 0.9977 0.9967 0.9937 0.9897 0.9837 0.9672 0.8787 0.4097 0.0645 0.0691 0.0743 0.060731
