instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
WangRastrigin-d5-error2-phi10000. kriging 25 0 1 5 0.9964 0.0116 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0005 0.0005 0.183513
WangRastrigin-d5-error2-phi10000. kriging 25 0 2 5 0.9965 0.0115 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0004 0.0004 0.166178
WangRastrigin-d5-error2-phi10000. kriging 25 0 3 5 0.9962 0.0114 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0005 0.0005 0.159794
WangRastrigin-d5-error2-phi10000. kriging 25 0 4 5 0.9965 0.0115 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0004 0.0004 0.181587
WangRastrigin-d5-error2-phi10000. kriging 25 0 5 5 0.9964 0.0118 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0004 0.0004 0.170868
WangRastrigin-d5-error2-phi10000. kriging 25 0 6 5 0.9963 0.0108 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0005 0.0005 0.157147
WangRastrigin-d5-error2-phi10000. kriging 25 0 7 5 0.9966 0.0111 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0004 0.0004 0.156908
WangRastrigin-d5-error2-phi10000. kriging 25 0 8 5 0.9965 0.0114 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0004 0.0004 0.146806
WangRastrigin-d5-error2-phi10000. kriging 25 0 9 5 0.9965 0.0113 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0004 0.0004 0.159080
WangRastrigin-d5-error2-phi10000. kriging 25 0 10 5 0.9964 0.0114 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0004 0.0004 0.161530
