instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction13-dim10-seed1-disth1-height0.75-radius0.15-freq10-amp1.5 kriging 50 0 17 10 0.7806 0.0638 0.9772 0.9693 0.9607 0.9538 0.9455 0.9367 0.9262 0.9137 0.8939 0.8744 0.8551 0.1948 0.2074 0.074178
COCOfunction13-dim10-seed1-disth1-height0.75-radius0.15-freq10-amp1.5 kriging 50 0 18 10 0.7992 0.0613 0.9788 0.9674 0.9598 0.9515 0.9441 0.9343 0.9216 0.9067 0.8856 0.8633 0.8468 0.1978 0.2112 0.076870
COCOfunction13-dim10-seed1-disth1-height0.75-radius0.15-freq10-amp1.5 kriging 50 0 19 10 0.7195 0.0702 0.9711 0.9587 0.9489 0.9398 0.9310 0.9230 0.9126 0.8978 0.8768 0.8589 0.8421 0.2169 0.2340 0.073126
COCOfunction13-dim10-seed1-disth1-height0.75-radius0.15-freq10-amp1.5 kriging 50 0 20 10 0.7058 0.0755 0.9727 0.9606 0.9513 0.9419 0.9351 0.9277 0.9199 0.9079 0.8869 0.8673 0.8517 0.2113 0.2267 0.099416
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 1 10 0.6574 0.0441 0.9943 0.9913 0.9903 0.9886 0.9872 0.9858 0.9841 0.9817 0.9774 0.9748 0.9728 0.0988 0.1002 0.056555
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 2 10 0.4358 0.0749 0.9961 0.9940 0.9926 0.9913 0.9895 0.9878 0.9855 0.9823 0.9769 0.9730 0.9697 0.0890 0.0901 0.080464
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 3 10 0.7011 0.0450 0.9964 0.9945 0.9922 0.9899 0.9881 0.9863 0.9842 0.9789 0.9724 0.9677 0.9617 0.0920 0.0933 0.067505
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 4 10 0.6243 0.0689 0.9934 0.9902 0.9873 0.9852 0.9827 0.9808 0.9786 0.9774 0.9755 0.9715 0.9679 0.1113 0.1132 0.106444
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 5 10 0.5832 0.0510 0.9932 0.9897 0.9884 0.9861 0.9842 0.9818 0.9788 0.9750 0.9662 0.9627 0.9590 0.1103 0.1124 0.053352
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 6 10 0.6108 0.0659 0.9960 0.9935 0.9918 0.9908 0.9889 0.9867 0.9844 0.9818 0.9795 0.9755 0.9725 0.0909 0.0920 0.072698
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 7 10 0.5071 0.0717 0.9913 0.9882 0.9864 0.9841 0.9815 0.9794 0.9776 0.9738 0.9704 0.9672 0.9650 0.1171 0.1193 0.064427
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 8 10 0.5876 0.0356 0.9970 0.9957 0.9946 0.9939 0.9929 0.9921 0.9911 0.9879 0.9815 0.9792 0.9779 0.0744 0.0750 0.042340
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 9 10 0.7485 0.0363 0.9965 0.9950 0.9942 0.9930 0.9919 0.9905 0.9890 0.9874 0.9830 0.9770 0.9747 0.0791 0.0798 0.061350
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 10 10 0.4603 0.0746 0.9910 0.9884 0.9863 0.9840 0.9820 0.9797 0.9765 0.9731 0.9693 0.9666 0.9641 0.1174 0.1197 0.082939
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 11 10 0.5326 0.0446 0.9954 0.9943 0.9930 0.9912 0.9902 0.9891 0.9879 0.9856 0.9817 0.9766 0.9714 0.0861 0.0871 0.041945
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 12 10 0.7537 0.0432 0.9987 0.9979 0.9976 0.9969 0.9960 0.9948 0.9920 0.9891 0.9838 0.9794 0.9753 0.0581 0.0584 0.068272
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 13 10 0.6783 0.0417 0.9950 0.9934 0.9917 0.9905 0.9892 0.9872 0.9857 0.9814 0.9765 0.9736 0.9707 0.0920 0.0932 0.044752
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 14 10 0.5899 0.0410 0.9954 0.9936 0.9918 0.9910 0.9892 0.9879 0.9852 0.9829 0.9780 0.9737 0.9713 0.0905 0.0916 0.053089
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 15 10 0.5260 0.0627 0.9945 0.9924 0.9904 0.9891 0.9881 0.9863 0.9843 0.9822 0.9792 0.9753 0.9708 0.0967 0.0980 0.074532
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 16 10 0.5718 0.0503 0.9969 0.9959 0.9945 0.9931 0.9920 0.9906 0.9887 0.9828 0.9733 0.9696 0.9656 0.0790 0.0799 0.066697
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 17 10 0.8027 0.0456 0.9968 0.9958 0.9946 0.9931 0.9913 0.9896 0.9873 0.9834 0.9783 0.9747 0.9725 0.0807 0.0816 0.116532
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 18 10 0.5520 0.0790 0.9969 0.9953 0.9939 0.9928 0.9917 0.9907 0.9876 0.9846 0.9792 0.9748 0.9709 0.0804 0.0812 0.096941
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 19 10 0.4796 0.0570 0.9975 0.9967 0.9959 0.9953 0.9947 0.9935 0.9924 0.9909 0.9883 0.9836 0.9817 0.0658 0.0663 0.050080
COCOfunction15-dim10-seed1-disth1-height0.25-radius0.1-freq10-amp2 kriging 50 0 20 10 0.8110 0.0290 0.9980 0.9970 0.9965 0.9959 0.9950 0.9929 0.9917 0.9879 0.9844 0.9818 0.9784 0.0655 0.0660 0.073116
