instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
SongToalForretal0.50 cokriging 4 10 1 1 0.0135 0.3592 0.9320 0.9000 0.8670 0.7980 0.7330 0.6760 0.6040 0.5090 0.2750 0.1730 0.1110 0.2910 0.4269 0.027912
SongToalForretal0.50 cokriging 4 10 2 1 0.0135 0.3591 0.9330 0.8980 0.8680 0.7970 0.7340 0.6750 0.6030 0.5070 0.2750 0.1720 0.1110 0.2910 0.4267 0.013145
SongToalForretal0.50 cokriging 4 10 3 1 0.0135 0.3591 0.9340 0.8990 0.8660 0.7980 0.7350 0.6740 0.6050 0.5080 0.2730 0.1710 0.1110 0.2911 0.4269 0.259502
SongToalForretal0.50 cokriging 4 10 4 1 0.0135 0.3592 0.9350 0.8990 0.8680 0.7970 0.7340 0.6750 0.6050 0.5100 0.2750 0.1720 0.1110 0.2908 0.4265 0.019931
SongToalForretal0.50 cokriging 4 10 5 1 0.0135 0.3593 0.9340 0.8990 0.8670 0.7980 0.7340 0.6740 0.6040 0.5070 0.2750 0.1730 0.1110 0.2910 0.4269 0.018740
SongToalForretal0.50 cokriging 4 10 6 1 0.0135 0.3593 0.9340 0.8980 0.8670 0.7960 0.7350 0.6760 0.6040 0.5110 0.2750 0.1740 0.1100 0.2911 0.4269 0.199852
SongToalForretal0.50 cokriging 4 10 7 1 0.0135 0.3593 0.9340 0.8990 0.8670 0.7960 0.7360 0.6740 0.6030 0.5090 0.2740 0.1730 0.1100 0.2910 0.4268 0.206035
SongToalForretal0.50 cokriging 4 10 8 1 0.0135 0.3593 0.9330 0.9000 0.8650 0.7980 0.7360 0.6760 0.6040 0.5090 0.2740 0.1720 0.1110 0.2911 0.4271 0.209801
SongToalForretal0.50 cokriging 4 10 9 1 0.0135 0.3591 0.9330 0.9000 0.8650 0.7960 0.7340 0.6770 0.6040 0.5100 0.2750 0.1720 0.1110 0.2910 0.4268 0.299071
SongToalForretal0.50 cokriging 4 10 10 1 0.0135 0.3591 0.9340 0.8990 0.8670 0.7970 0.7350 0.6750 0.6050 0.5080 0.2750 0.1730 0.1100 0.2910 0.4267 0.028532
SongToalForretal0.50 cokriging 4 10 11 1 0.0135 0.3590 0.9340 0.9000 0.8650 0.7960 0.7360 0.6730 0.6050 0.5090 0.2740 0.1720 0.1110 0.2911 0.4269 0.203825
SongToalForretal0.50 cokriging 4 10 12 1 0.0135 0.3593 0.9320 0.8980 0.8680 0.7980 0.7350 0.6740 0.6030 0.5070 0.2750 0.1730 0.1110 0.2911 0.4270 0.217131
SongToalForretal0.50 cokriging 4 10 13 1 0.0135 0.3592 0.9340 0.8990 0.8670 0.7970 0.7370 0.6730 0.6050 0.5100 0.2750 0.1720 0.1110 0.2909 0.4266 0.225065
SongToalForretal0.50 cokriging 4 10 14 1 0.0135 0.3592 0.9330 0.8990 0.8670 0.7960 0.7360 0.6740 0.6040 0.5080 0.2730 0.1730 0.1100 0.2911 0.4269 0.023186
SongToalForretal0.50 cokriging 4 10 15 1 0.0135 0.3591 0.9340 0.8990 0.8680 0.7980 0.7360 0.6750 0.6040 0.5090 0.2750 0.1730 0.1100 0.2910 0.4267 0.156792
SongToalForretal0.50 cokriging 4 10 16 1 0.0135 0.3593 0.9330 0.8990 0.8680 0.7970 0.7340 0.6750 0.6030 0.5080 0.2740 0.1720 0.1110 0.2911 0.4270 0.238476
SongToalForretal0.50 cokriging 4 10 17 1 0.0135 0.3593 0.9350 0.8980 0.8680 0.7960 0.7340 0.6750 0.6050 0.5100 0.2740 0.1720 0.1110 0.2909 0.4267 0.254733
SongToalForretal0.50 cokriging 4 10 18 1 0.0135 0.3593 0.9340 0.8980 0.8680 0.7960 0.7370 0.6740 0.6040 0.5090 0.2750 0.1740 0.1100 0.2910 0.4267 0.015142
SongToalForretal0.50 cokriging 4 10 19 1 0.0135 0.3591 0.9340 0.8990 0.8650 0.7970 0.7340 0.6740 0.6050 0.5070 0.2750 0.1720 0.1110 0.2911 0.4270 0.241302
SongToalForretal0.50 cokriging 4 10 20 1 0.0135 0.3591 0.9330 0.8980 0.8660 0.7980 0.7370 0.6760 0.6040 0.5090 0.2750 0.1740 0.1110 0.2910 0.4268 0.200918
